Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
11701542311,"Jun 18, 2024, 3:23:53 PM",Lunch Run,Run,,99,0.39,,,false,,,activities/11701542311.gpx,,,99.0,99.0,391.7,5.173,3.956,10.2,10.2,113.3,124.6,6.1,2.9,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,428.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.956,0.0,,,,,,,,,4.325,,,,,,,,,,,,""
11654128768,"Jun 14, 2024, 10:48:39 PM",Evening Run,Run,,6853,1.60,,,false,,,activities/11654128768.gpx,,,6853.0,461.0,1602.6,5.96,3.476,10.1,10.1,105.6,111.8,6.2,0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1618.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.234,0.0,,,,,,,,,3.51,,,,,,,,,,,,""
11653562485,"Jun 13, 2024, 11:39:56 PM",Evening Run,Run,,102,0.44,,,false,,,activities/11653562485.gpx,,,102.0,102.0,448.2,7.245,4.394,0.0,0.0,102.3,110.3,0.0,-1.8,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,432.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.394,0.0,,,,,,,,,4.242,,,,,,,,,,,,""
11629823053,"Jun 11, 2024, 7:24:58 PM",Afternoon Run,Run,,1006,3.02,,,false,,,activities/11629823053.gpx,,,1006.0,852.0,3028.7,5.194,3.555,22.0,22.0,97.0,111.9,5.8,0.4,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3076.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.011,0.0,,,,,,,,,3.611,,,,,,,,,,,,""
11629692749,"Jun 11, 2024, 3:04:42 PM",Lunch Run,Run,,182,0.46,,,false,,,activities/11629692749.gpx,,,182.0,126.0,464.0,8.616,3.682,4.2,4.2,83.0,88.0,10.1,1.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,479.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.549,11.2,,,,,,,,,3.802,,,,,,,,,,,,""
11621707368,"Jun 10, 2024, 7:28:39 PM",Afternoon Run,Run,,1011,3.01,,,false,,,activities/11621707368.gpx,,,1011.0,895.0,3010.6,5.97,3.364,21.7,21.7,96.9,112.0,6.2,0.4,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3059.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.978,0.0,,,,,,,,,3.418,,,,,,,,,,,,""
11595694992,"Jun 7, 2024, 1:31:54 PM",Morning Run,Run,,133,0.47,,,false,,,activities/11595694992.gpx,,,133.0,121.0,473.3,5.96,3.911,0.0,0.0,84.3,90.1,4.3,-1.2,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,462.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.558,16.0,,,,,,,,,3.826,,,,,,,,,,,,""
11546858936,"Jun 1, 2024, 11:40:34 AM",Morning treadmill run,Run,,797,2.78,,,false,,,activities/11546858936.gpx,,,797.0,737.0,2786.4,13.958,3.781,0.0,0.0,41.4,43.5,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2815.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.496,0.0,,,,,,,,,3.82,,,,,,,,,,,,""
11546743609,"May 29, 2024, 7:26:36 PM",Afternoon Run,Run,,1366,3.08,,,false,,,activities/11546743609.gpx,,,1366.0,1244.0,3087.2,5.394,2.482,22.0,22.0,97.0,111.9,7.4,0.4,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3134.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.26,0.0,,,,,,,,,2.519,,,,,,,,,,,,""
11481278663,"May 23, 2024, 7:00:09 PM",Afternoon Run,Run,,456,1.26,,,false,,,activities/11481278663.gpx,,,456.0,431.0,1262.4,12.902,2.929,6.9,6.9,90.4,97.4,3.7,0.6,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1276.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.768,139.6,,,,,,,,,2.962,,,,,,,,,,,,""
11412107621,"May 14, 2024, 7:31:42 PM",Afternoon Run,Run,,8945,2.87,,,false,,,activities/11412107621.gpx,,,8945.0,1343.0,2874.3,6.977,2.14,22.1,22.1,97.0,111.9,8.2,0.4,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2920.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.321,0.0,,,,,,,,,2.175,,,,,,,,,,,,""
11411284793,"May 7, 2024, 7:29:14 PM",Afternoon Run,Run,,682,1.02,,,false,,,activities/11411284793.gpx,,,682.0,290.0,1027.8,4.616,3.544,0.0,0.0,97.0,100.0,6.2,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1030.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.507,0.0,,,,,,,,,3.553,,,,,,,,,,,,""
11270556366,"Apr 26, 2024, 7:29:13 PM",Afternoon Run,Run,,1889,3.23,,,false,,,activities/11270556366.gpx,,,1889.0,1459.0,3232.7,6.624,2.216,21.0,21.0,96.9,110.8,7.3,0.3,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3278.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.711,0.0,,,,,,,,,2.247,,,,,,,,,,,,""
11248962117,"Apr 23, 2024, 7:23:08 PM",Afternoon Run,Run,,1827,3.00,,,false,,,activities/11248962117.gpx,,,1827.0,1273.0,3001.2,6.826,2.358,22.1,22.1,96.8,111.9,43.4,0.4,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3044.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.643,0.0,,,,,,,,,2.391,,,,,,,,,,,,""
11166826593,"Apr 12, 2024, 7:37:41 PM",Afternoon Run,Run,,1246,2.18,,,false,,,activities/11166826593.gpx,,,1246.0,656.0,2181.7,5.92,3.326,19.1,4.4,97.0,111.9,20.6,0.6,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2227.7,1712948352.0,8.0,11.4,10.8,7.6,0.77,985.4,7.5,15.2,197.0,0.0,1712917376.0,1712965632.0,0.125,,,0.97,5.0,0.94,21152.0,3.0,,,,,0.0,1.751,0.0,,,,,,,,,3.396,,,,,,,,,,,,""
11044124033,"Mar 26, 2024, 7:31:31 PM",Afternoon Run,Run,,1368,2.98,,,false,,,activities/11044124033.gpx,,,1368.0,1075.0,2985.5,5.076,2.777,22.2,10.2,96.8,111.9,38.0,0.4,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3043.3,1711479552.0,3.0,11.9,10.9,2.3,0.52,1018.3,5.2,9.8,111.0,0.0,1711450496.0,1711495552.0,0.625,,,0.0,1.0,0.98,32405.0,3.0,,,,,0.0,2.182,0.0,,,,,,,,,,,,,,,,,,,,,""
11043964311,"Mar 22, 2024, 7:21:51 PM",Afternoon Run,Run,,17460,3.40,,,false,,,activities/11043964311.gpx,,,17460.0,1329.0,3400.2,5.5,2.558,22.1,12.7,96.9,111.9,6.1,0.3,,,,,,,,,237.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3449.1,1711134000.0,3.0,-3.8,-4.7,-14.1,0.45,1029.0,1.2,4.4,270.0,0.0,1711105302.0,1711149570.0,0.375,,,0.0,1.0,0.97,36381.0,2.0,,,,,0.0,0.195,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
10995577903,"Mar 19, 2024, 7:29:35 PM",Afternoon Run,Run,,1314,2.42,,,false,,,activities/10995577903.gpx,,,1314.0,728.0,2420.4,8.63,3.325,16.9,6.7,96.7,110.9,6.5,0.5,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2471.5,1710874752.0,3.0,1.4,-1.8,-4.6,0.64,1001.7,3.0,6.7,204.0,0.0,1710846464.0,1710890112.0,0.375,,,0.0,1.0,0.98,22622.0,2.0,,,,,0.0,1.842,0.0,,,,,,,,,,,,,,,,,,,,,""
10975299002,"Mar 16, 2024, 11:29:32 PM",Butter,Run,,2403,2.76,,,false,,,activities/10975299002.gpx,,,2403.0,1232.0,2765.6,5.432,2.245,10.2,10.1,105.7,111.4,4.9,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2774.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.151,0.0,,,,,,,,,,,,,,,,,,,,,""
10962232448,"Mar 15, 2024, 2:11:47 AM",Night Run,Run,,2381,3.02,,,false,,,activities/10962232448.gpx,,,2381.0,882.0,3019.9,4.794,3.424,5.6,5.7,105.7,111.4,8.8,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3030.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.268,0.0,,,,,,,,,,,,,,,,,,,,,""
10947488796,"Mar 12, 2024, 10:59:28 PM",Evening Run,Run,,3348,3.07,,,false,,,activities/10947488796.gpx,,,3348.0,1634.0,3075.7,6.846,1.882,7.8,5.6,105.7,111.6,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3089.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.919,0.0,,,,,,,,,,,,,,,,,,,,,""
10898444917,"Mar 5, 2024, 9:00:35 PM",250 dash,Run,,47,0.26,,,false,,,activities/10898444917.gpx,,,47.0,47.0,263.4,6.752,5.603,0.0,0.0,109.5,111.4,1.7,0.7,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,267.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.603,0.0,,,,,,,,,,,,,,,,,,,,,""
10898369960,"Mar 5, 2024, 8:39:54 PM",Afternoon Run,Run,,555,1.71,,,false,,,activities/10898369960.gpx,,,555.0,523.0,1715.3,9.388,3.28,15.6,2.6,97.0,110.4,4.8,0.7,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1753.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.091,0.0,,,,,,,,,,,,,,,,,,,,,""
10877523463,"Mar 2, 2024, 11:34:09 PM",Evening Run,Run,,1686,3.53,,,false,,,activities/10877523463.gpx,,,1686.0,1187.0,3537.0,4.67,2.98,29.9,30.0,108.4,124.7,8.7,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3601.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.098,0.0,,,,,,,,,,,,,,,,,,,,,""
10850324947,"Feb 27, 2024, 8:25:54 PM",jog home from school,Run,,1454,2.73,,,false,,,activities/10850324947.gpx,,,1454.0,781.0,2738.8,5.12,3.507,21.4,9.3,97.0,111.4,6.9,0.4,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2783.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.884,0.0,,,,,,,,,,,,,,,,,,,,,""
10353328345,"Dec 9, 2023, 2:40:42 PM",morning wake up,Run,,419,1.43,,,false,,,activities/10353328345.gpx,,,419.0,419.0,1430.7,6.418,3.414,0.0,-0.5,86.1,88.1,4.7,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1434.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.414,0.0,,,,,,,,,,,,,,,,,,,,,""
10139442120,"Oct 24, 2023, 7:31:16 PM",Afternoon Run,Run,,1077,1.81,,,false,,,activities/10139442120.gpx,,,1077.0,512.0,1811.4,10.384,3.538,13.0,2.3,96.4,109.7,5.6,0.6,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1848.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.682,0.0,,,,,,,,,,,,,,,,,,,,,""
10057494519,"Oct 17, 2023, 7:28:47 PM",run back from bus station,Run,,670,2.01,,,false,,,activities/10057494519.gpx,,,670.0,551.0,2014.9,7.828,3.657,15.6,5.4,96.3,109.8,5.2,0.5,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,2050.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.007,0.0,,,,,,,,,,,,,,,,,,,,,""
9901191908,"Sep 22, 2023, 9:57:32 PM",Afternoon Run,Run,,1188,0.67,,,false,,,activities/9901191908.gpx,,,1188.0,138.0,671.8,12.192,4.868,2.5,4.6,87.7,91.1,6.1,-0.3,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,673.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.566,0.0,,,,,,,,,,,,,,,,,,,,,""
9701539299,"Aug 22, 2023, 2:40:49 AM",Night Run,Run,,69661,3.47,,,false,,,activities/9701539299.gpx,,,69661.0,1487.0,3477.4,7.304,2.339,12.8,12.5,105.5,111.7,11.3,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3492.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05,12.4,,,,,,,,,,,,,,,,,,,,,""
9691721947,"Aug 21, 2023, 1:27:30 AM",Night Run,Run,,1662,5.15,,,false,,,activities/9691721947.gpx,,,1662.0,1662.0,5153.1,4.684,3.101,30.8,30.2,102.0,114.9,7.1,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5186.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.101,0.0,,,,,,,,,,,,,,,,,,,,,""
9591143496,"Aug 2, 2023, 11:23:39 PM",Afternoon Run,Run,,169,0.80,,,false,,,activities/9591143496.gpx,,,169.0,169.0,807.1,7.634,4.776,0.0,1.7,105.5,107.4,4.6,-0.2,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,805.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.776,0.0,,,,,,,,,,,,,,,,,,,,,""
9572009997,"Jul 29, 2023, 9:24:37 PM",Afternoon Run,Run,,556,1.70,,,false,,,activities/9572009997.gpx,,,556.0,538.0,1707.1,5.194,3.173,12.1,14.1,108.9,115.2,8.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1717.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.07,0.0,,,,,,,,,,,,,,,,,,,,,""
9534639402,"Jul 28, 2023, 12:44:04 AM",PB (personal best or peanut butter which ever you prefer),Run,,732,3.00,,,false,,,activities/9534639402.gpx,,,732.0,732.0,3007.2,7.32,4.108,2.3,6.2,105.7,111.4,5.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3007.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.108,0.0,,,,,,,,,,,,,,,,,,,,,""
9515957075,"Jul 25, 2023, 3:21:33 AM",crusty after 2 league matches,Run,,800,3.01,,,false,,,activities/9515957075.gpx,,,800.0,800.0,3012.8,5.514,3.766,0.0,2.6,107.4,111.7,6.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3017.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.766,0.0,,,,,,,,,,,,,,,,,,,,,""
